PRODUCCI�N PESQUERA DE AT�N REPORTADA EN AVISOS DE ARRIBO 2012 - 2019/P,,,,,,,,,,,,,
FOLIO AVISO,RNP ACTIVO,NOMBRE ACTIVO,NOMBRE OFICINA,A�O CORTE,NOMBRE PRINCIPAL,NOMBRE ESTADO,NOMBRE ESPECIE,MES CORTE,NOMBRE SITIO DESEMBARQUE, PESO DESEMBARCADO (KILOGRAMOS), PESO VIVO (KILOGRAMOS), PRECIO (PESOS), VALOR (PESOS)
A0567169,00066035,MARLIN,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,245.00,245.00,12.00,2940.00
A0567169,00066035,MARLIN,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,659.00,790.80,127.00,83693.00
A0567170,00074500,YELLOWFIN,TUXPAN,2014,ATUN,VERACRUZ,ALBACORA ENT. FCA.,ENERO,TUXPAN,341.00,341.00,12.00,4092.00
A0567170,00074500,YELLOWFIN,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,4645.00,5574.00,179.00,381780.00
A0567170,00074500,YELLOWFIN,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,540.00,648.00,102.00,55080.00
A0567171,00066217,LONGTAIL,TUXPAN,2014,ATUN,VERACRUZ,ALBACORA ENT. FCA.,ENERO,TUXPAN,534.00,534.00,12.00,6408.00
A0567171,00066217,LONGTAIL,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,5750.00,6900.00,153.00,357730.00
A0567171,00066217,LONGTAIL,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,1615.00,1938.00,77.00,124355.00
A0567172,00041129,BIG-EYE,TUXPAN,2014,ATUN,VERACRUZ,ALBACORA ENT. FCA.,ENERO,TUXPAN,673.00,673.00,12.00,8076.00
A0567172,00041129,BIG-EYE,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,4290.00,5148.00,128.00,273260.00
A0567172,00041129,BIG-EYE,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,840.00,1008.00,77.00,64680.00
A0567173,00032391,PROPEMEX Y-14-G,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,1290.00,1548.00,103.00,132870.00
A0567174,00073353,SCORPIO II,TUXPAN,2014,ATUN,VERACRUZ,ALBACORA ENT. FCA.,ENERO,TUXPAN,208.00,208.00,12.00,2496.00
A0567174,00073353,SCORPIO II,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,2010.00,2412.00,99.00,143660.00
A0567174,00073353,SCORPIO II,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,15.00,15.00,12.00,180.00
A0567174,00073353,SCORPIO II,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,678.00,813.60,90.00,61020.00
A0567175,00065938,DORADO,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,2592.00,3110.40,173.00,249156.00
A0567175,00065938,DORADO,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,170.00,170.00,12.00,2040.00
A0567175,00065938,DORADO,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,927.00,1112.40,141.00,130707.00
A0567176,00034421,EL GAVILAN (DON JORGE (PROPEMEX A16,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,1281.00,1537.20,103.00,131943.00
A0567177,00063842,DELFIN II,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,2390.00,2868.00,100.00,176750.00
A0567178,00039180,ROBALO XII,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,3290.00,3948.00,124.00,309660.00
A0567178,00039180,ROBALO XII,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,442.00,530.40,102.00,45084.00
A0567179,00073346,SCORPIO I,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,1372.00,1646.40,99.00,100144.00
A0567179,00073346,SCORPIO I,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,120.00,120.00,12.00,1440.00
A0567179,00073346,SCORPIO I,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,217.00,260.40,90.00,19530.00
A0567180,00007120,SCORPIO III,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,2664.00,3196.80,99.00,200013.00
A0567180,00007120,SCORPIO III,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,117.00,117.00,12.00,1404.00
A0567181,00066233,THUNUS I,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,3123.00,3747.60,99.00,223036.00
A0567181,00066233,THUNUS I,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,TUXPAN,96.00,96.00,12.00,1152.00
A0567181,00066233,THUNUS I,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,249.00,298.80,90.00,22410.00
A0567182,00066191,ALBACORE,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,2200.00,2640.00,167.00,165905.00
A0567182,00066191,ALBACORE,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,455.00,546.00,153.00,69615.00
A0567183,00039073,PAMPANO XI,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ENERO,TUXPAN,1535.00,1842.00,102.00,156570.00
A0567183,00039073,PAMPANO XI,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ENERO,TUXPAN,180.00,216.00,51.00,9180.00
A0567185,00027516,INTREPIDO (TABASCO 596),TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1438.00,1725.60,99.00,108636.00
A0567185,00027516,INTREPIDO (TABASCO 596),TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,49.00,49.00,12.00,588.00
A0567185,00027516,INTREPIDO (TABASCO 596),TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,180.00,216.00,102.00,18360.00
A0567186,00042630,ROBALO IX,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1480.00,1776.00,151.00,114820.00
A0567187,00045138,PAMPANO VIII,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,803.00,963.60,186.00,53122.00
A0567188,00066092,PAMPANO X,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,495.00,594.00,186.00,33098.00
A0567194,00063842,DELFIN II,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,897.00,1076.40,100.00,68760.00
A0567196,00039214,ROBALO VIII,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1620.00,1944.00,124.00,200880.00
A0567196,00039214,ROBALO VIII,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,18.00,18.00,12.00,216.00
A0567197,00032391,PROPEMEX Y-14-G,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,620.00,744.00,124.00,76880.00
A0567198,00065938,DORADO,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,525.00,630.00,124.00,65100.00
A0567199,00066209,SKIPJACK,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,2070.00,2484.00,154.00,139710.00
A0567199,00066209,SKIPJACK,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,2560.00,3072.00,128.00,327680.00
A0567200,00034389,PROPEMEX A-23-G,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,184.00,220.80,77.00,14168.00
A0567200,00034389,PROPEMEX A-23-G,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,206.00,247.20,109.00,22454.00
A0567201,00066035,MARLIN,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1910.00,2292.00,195.00,185576.00
A0567201,00066035,MARLIN,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,698.00,837.60,189.00,70836.00
A0567202,00039180,ROBALO XII,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1258.00,1509.60,102.00,128316.00
A0567202,00039180,ROBALO XII,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,1400.00,1680.00,102.00,142800.00
A0567203,00073353,SCORPIO II,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,2001.00,2401.20,99.00,132902.00
A0567203,00073353,SCORPIO II,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,2179.00,2614.80,90.00,196110.00
A0567204,00066217,LONGTAIL,TUXPAN,2014,ATUN,VERACRUZ,ALBACORA ENT. FCA.,FEBRERO,TUXPAN,261.00,261.00,12.00,3132.00
A0567204,00066217,LONGTAIL,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1884.00,2260.80,154.00,124353.00
A0567204,00066217,LONGTAIL,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,1992.00,2390.40,205.00,244776.00
A0567205,00066167,BLUE FIN,TUXPAN,2014,ATUN,VERACRUZ,ALBACORA ENT. FCA.,FEBRERO,TUXPAN,154.00,154.00,12.00,1848.00
A0567205,00066167,BLUE FIN,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1256.00,1507.20,154.00,82902.00
A0567205,00066167,BLUE FIN,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,1088.00,1305.60,205.00,123964.00
A0567206,00073346,SCORPIO I,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1782.00,2138.40,99.00,132264.00
A0567206,00073346,SCORPIO I,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,584.00,700.80,90.00,52560.00
A0567207,00039073,PAMPANO XI,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,318.00,381.60,102.00,32436.00
A0567207,00039073,PAMPANO XI,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,850.00,1020.00,102.00,86700.00
A0567208,00007120,SCORPIO III,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1002.00,1202.40,99.00,68024.00
A0567208,00007120,SCORPIO III,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,2158.00,2589.60,90.00,194220.00
A0567209,00066233,THUNUS I,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1718.00,2061.60,77.00,132286.00
A0567209,00066233,THUNUS I,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,1070.00,1284.00,90.00,96300.00
A0567210,00042630,ROBALO IX,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,92.00,92.00,12.00,1104.00
A0567210,00042630,ROBALO IX,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,972.00,1166.40,118.00,114696.00
A0567211,00034421,EL GAVILAN (DON JORGE (PROPEMEX A16,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,238.00,285.60,70.00,16660.00
A0567212,00066142,ALLISON,TUXPAN,2014,ATUN,VERACRUZ,ALBACORA ENT. FCA.,FEBRERO,TUXPAN,65.00,65.00,12.00,780.00
A0567212,00066142,ALLISON,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1775.00,2130.00,179.00,134010.00
A0567212,00066142,ALLISON,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,2020.00,2424.00,128.00,258560.00
A0567213,00074500,YELLOWFIN,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,255.00,306.00,179.00,15605.00
A0567213,00074500,YELLOWFIN,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,2030.00,2436.00,179.00,242130.00
A0567214,00066191,ALBACORE,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,2133.00,2559.60,179.00,170065.00
A0567214,00066191,ALBACORE,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,1740.00,2088.00,128.00,222720.00
A0567215,00041129,BIG-EYE,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1747.00,2096.40,179.00,139225.00
A0567215,00041129,BIG-EYE,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,805.00,966.00,218.00,92590.00
A0567216,00027516,INTREPIDO (TABASCO 596),TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1460.00,1752.00,58.00,84680.00
A0567216,00027516,INTREPIDO (TABASCO 596),TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,1200.00,1440.00,77.00,92400.00
A0567217,00066001,ALETA AMARILLA,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",FEBRERO,TUXPAN,1156.00,1387.20,100.00,115600.00
A0567217,00066001,ALETA AMARILLA,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),FEBRERO,TUXPAN,45.00,45.00,12.00,540.00
A0567217,00066001,ALETA AMARILLA,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,FEBRERO,TUXPAN,1659.00,1990.80,176.00,183750.00
A0567221,00034389,PROPEMEX A-23-G,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,610.00,732.00,113.00,68930.00
A0567221,00034389,PROPEMEX A-23-G,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,MARZO,TUXPAN,171.00,205.20,150.00,25650.00
A0567222,00039214,ROBALO VIII,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,1836.00,2203.20,193.00,190638.00
A0567222,00039214,ROBALO VIII,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,57.00,57.00,12.00,684.00
A0567223,00032391,PROPEMEX Y-14-G,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,1710.00,2052.00,113.00,193230.00
A0567224,00065938,DORADO,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,1755.00,2106.00,113.00,198315.00
A0567224,00065938,DORADO,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,27.00,27.00,12.00,324.00
A0567226,00066001,ALETA AMARILLA,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,470.00,564.00,120.00,30540.00
A0567226,00066001,ALETA AMARILLA,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,37.00,37.00,12.00,444.00
A0567226,00066001,ALETA AMARILLA,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,MARZO,TUXPAN,1537.00,1844.40,381.00,585597.00
A0567227,00042630,ROBALO IX,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,341.00,409.20,110.00,37510.00
A0567227,00042630,ROBALO IX,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,MARZO,TUXPAN,223.00,267.60,140.00,31220.00
A0567228,00066035,MARLIN,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,3105.00,3726.00,240.00,414280.00
A0567228,00066035,MARLIN,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,243.00,243.00,12.00,2916.00
A0567228,00066035,MARLIN,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,MARZO,TUXPAN,330.00,396.00,80.00,26400.00
A0567229,00073353,SCORPIO II,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,1075.00,1290.00,99.00,66715.00
A0567229,00073353,SCORPIO II,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,377.00,377.00,12.00,4524.00
A0567229,00073353,SCORPIO II,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,MARZO,TUXPAN,500.00,600.00,90.00,45000.00
A0567230,00007120,SCORPIO III,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,870.00,1044.00,99.00,60555.00
A0567230,00007120,SCORPIO III,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,199.00,199.00,12.00,2388.00
A0567230,00007120,SCORPIO III,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,MARZO,TUXPAN,786.00,943.20,90.00,70740.00
A0567231,00073346,SCORPIO I,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,1236.00,1483.20,77.00,95172.00
A0567232,00066209,SKIPJACK,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,4467.00,5360.40,146.00,348627.00
A0567232,00066209,SKIPJACK,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,67.00,67.00,12.00,804.00
A0567233,00066167,BLUE FIN,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,3943.00,4731.60,226.00,308171.00
A0567234,00066142,ALLISON,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,4220.00,5064.00,146.00,329372.00
A0567234,00066142,ALLISON,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,87.00,87.00,12.00,1044.00
A0567235,00066217,LONGTAIL,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",MARZO,TUXPAN,2825.00,3390.00,226.00,223600.00
A0567235,00066217,LONGTAIL,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),MARZO,TUXPAN,36.00,36.00,12.00,432.00
A0567235,00066217,LONGTAIL,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,MARZO,TUXPAN,1089.00,1306.80,130.00,141570.00
A0567236,00066233,THUNUS I,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ABRIL,TUXPAN,1341.00,1609.20,80.00,53640.00
A0567236,00066233,THUNUS I,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ABRIL,TUXPAN,119.00,119.00,25.00,2975.00
A0567237,00066191,ALBACORE,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ABRIL,TUXPAN,1220.00,1464.00,169.00,74568.00
A0567237,00066191,ALBACORE,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ABRIL,TUXPAN,58.00,58.00,16.00,928.00
A0567237,00066191,ALBACORE,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ABRIL,TUXPAN,295.00,354.00,182.00,53690.00
A0567242,00074500,YELLOWFIN,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ABRIL,TUXPAN,1000.00,1200.00,169.00,61152.00
A0567242,00074500,YELLOWFIN,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ABRIL,TUXPAN,126.00,126.00,16.00,2016.00
A0567242,00074500,YELLOWFIN,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ABRIL,TUXPAN,320.00,384.00,182.00,58240.00
A0567243,00066035,MARLIN,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ABRIL,TUXPAN,3516.00,4219.20,168.00,336560.00
A0567243,00066035,MARLIN,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AZUL DESV. Y DESC. FCO.,ABRIL,TUXPAN,239.00,286.80,98.00,23422.00
A0567244,00066001,ALETA AMARILLA,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ABRIL,TUXPAN,2087.00,2504.40,145.00,257515.00
A0567244,00066001,ALETA AMARILLA,TUXPAN,2014,ATUN,VERACRUZ,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ABRIL,TUXPAN,30.00,30.00,15.00,450.00
A0567245,00039214,ROBALO VIII,TUXPAN,2014,ATUN,VERACRUZ,"ATUN ALETA AMARILLA DESV, DESC FCO (THUNNUS ALBACARES)",ABRIL,TUXPAN,1771.00,2125.20,145.00,218540.00
